file_name,total_length,avg_slope,label
sample (2728).sor,20.11,1.5945,Bend
sample (2729).sor,20.11,1.7775,Bend
sample (273).sor,10.055,0.3723,Normal
sample (2730).sor,20.11,1.5628,Bend
sample (2731).sor,20.11,1.8294,Bend
sample (2732).sor,20.11,1.5655,Bend
sample (2733).sor,20.11,1.8155,Bend
sample (2734).sor,20.11,1.5955,Bend
sample (2735).sor,20.11,1.7967,Bend
sample (2736).sor,20.11,1.5766,Bend
sample (2737).sor,20.11,1.7951,Bend
sample (2738).sor,20.11,1.6133,Bend
sample (2739).sor,20.11,1.785,Bend
sample (274).sor,10.055,0.2147,Normal
sample (2740).sor,20.11,1.5601,Bend
sample (2741).sor,10.055,0.4869,Bend
sample (2742).sor,10.055,0.2619,Normal
sample (2743).sor,10.055,0.5199,Bend
sample (2744).sor,10.055,0.2824,Normal
sample (2745).sor,10.055,0.5544,Bend
sample (2746).sor,10.055,0.2997,Normal
sample (2747).sor,10.055,0.5821,Bend
sample (2748).sor,10.055,0.3229,Normal
sample (2749).sor,10.055,0.5828,Bend
sample (275).sor,10.055,0.3802,Normal
sample (2750).sor,10.055,0.3479,Normal
sample (2751).sor,10.055,0.5333,Bend
sample (2752).sor,10.055,0.2841,Normal
sample (2753).sor,10.055,0.4794,Bend
sample (2754).sor,10.055,0.3841,Normal
sample (2755).sor,10.055,0.5124,Bend
sample (2756).sor,10.055,0.2717,Normal
sample (2757).sor,10.055,0.5163,Bend
sample (2758).sor,10.055,0.271,Normal
sample (2759).sor,10.055,0.5247,Bend
sample (276).sor,10.055,0.1737,Normal
sample (2760).sor,10.055,0.2912,Normal
sample (2761).sor,10.055,0.5033,Bend
sample (2762).sor,10.055,0.2742,Normal
sample (2763).sor,10.055,0.5917,Bend
sample (2764).sor,10.055,0.3427,Normal
sample (2765).sor,10.055,0.5066,Bend
sample (2766).sor,10.055,0.2735,Normal
sample (2767).sor,10.055,0.5123,Bend
sample (2768).sor,10.055,0.2791,Normal
sample (2769).sor,10.055,0.5177,Bend
sample (277).sor,10.055,0.4244,Bend
sample (2770).sor,10.055,0.2798,Normal
sample (2771).sor,10.055,0.5179,Bend
sample (2772).sor,10.055,0.2716,Normal
sample (2773).sor,10.055,0.5065,Bend
sample (2774).sor,10.055,0.2688,Normal
sample (2775).sor,10.055,0.4761,Bend
sample (2776).sor,10.055,0.2438,Normal
sample (2777).sor,10.055,0.5231,Bend
sample (2778).sor,10.055,0.2781,Normal
sample (2779).sor,10.055,0.4647,Bend
sample (278).sor,10.055,0.2623,Normal
sample (2780).sor,10.055,0.2405,Normal
sample (2781).sor,10.055,0.5444,Bend
sample (2782).sor,10.055,0.2975,Normal
sample (2783).sor,10.055,0.5278,Bend
sample (2784).sor,10.055,0.2851,Normal
sample (2785).sor,10.055,0.5011,Bend
sample (2786).sor,10.055,0.2744,Normal
sample (2787).sor,10.055,0.4983,Bend
sample (2788).sor,10.055,0.2679,Normal
sample (2789).sor,10.055,0.5934,Bend
sample (279).sor,10.055,0.3772,Normal
sample (2790).sor,10.055,0.3406,Normal
sample (2791).sor,10.055,0.57,Bend
sample (2792).sor,10.055,0.3178,Normal
sample (2793).sor,10.055,0.6322,Bend
sample (2794).sor,10.055,0.371,Normal
sample (2795).sor,10.055,0.5079,Bend
sample (2796).sor,10.055,0.2853,Normal
sample (2797).sor,10.055,0.5503,Bend
sample (2798).sor,10.055,0.3251,Normal
sample (2799).sor,10.055,0.6247,Bend
sample (28).sor,5.027,8.3852,Bend
sample (280).sor,10.055,0.2188,Normal
sample (2800).sor,10.055,0.3647,Normal
sample (2801).sor,10.055,0.5491,Bend
sample (2802).sor,10.055,0.303,Normal
sample (2803).sor,10.055,0.4948,Bend
sample (2804).sor,10.055,0.2683,Normal
sample (2805).sor,10.055,0.532,Bend
sample (2806).sor,10.055,0.3221,Normal
sample (2807).sor,10.055,0.6084,Bend
sample (2808).sor,10.055,0.3611,Normal
sample (2809).sor,10.055,0.5657,Bend
sample (281).sor,10.055,0.4292,Bend
sample (2810).sor,10.055,0.3237,Normal
sample (2811).sor,10.055,0.5457,Bend
sample (2812).sor,10.055,0.3061,Normal
sample (2813).sor,10.055,0.5596,Bend
sample (2814).sor,10.055,0.3183,Normal
sample (2815).sor,10.055,0.6533,Bend
sample (2816).sor,10.055,0.4051,Bend
sample (2817).sor,10.055,0.5889,Bend
sample (2818).sor,10.055,0.3388,Normal
sample (2819).sor,10.055,0.5606,Bend
sample (282).sor,10.055,0.2685,Normal
sample (2820).sor,10.055,0.3483,Normal
sample (2821).sor,10.055,0.6092,Bend
sample (2822).sor,10.055,0.3868,Normal
sample (2823).sor,10.055,0.5196,Bend
sample (2824).sor,10.055,0.3026,Normal
sample (2825).sor,10.055,0.5087,Bend
sample (2826).sor,10.055,0.2746,Normal
sample (2827).sor,10.055,0.5894,Bend
sample (2828).sor,10.055,0.3305,Normal
sample (2829).sor,10.055,0.6156,Bend
sample (283).sor,10.055,0.3523,Normal
sample (2830).sor,10.055,0.3562,Normal
sample (2831).sor,10.055,0.7036,Bend
sample (2832).sor,10.055,0.4327,Bend
sample (2833).sor,10.055,0.5221,Bend
sample (2834).sor,10.055,0.2929,Normal
sample (2835).sor,10.055,0.5127,Bend
sample (2836).sor,10.055,0.2778,Normal
sample (2837).sor,10.055,0.6034,Bend
sample (2838).sor,10.055,0.3521,Normal
sample (2839).sor,10.055,0.5611,Bend
sample (284).sor,10.055,0.1925,Normal
sample (2840).sor,10.055,0.3295,Normal
sample (2841).sor,10.055,0.625,Bend
sample (2842).sor,10.055,0.389,Normal
sample (2843).sor,10.055,0.4892,Bend
sample (2844).sor,10.055,0.2763,Normal
sample (2845).sor,10.055,0.556,Bend
sample (2846).sor,10.055,0.3156,Normal
sample (2847).sor,10.055,0.5487,Bend
sample (2848).sor,10.055,0.3218,Normal
sample (2849).sor,10.055,0.5669,Bend
sample (285).sor,10.055,0.4026,Bend
sample (2850).sor,10.055,0.3569,Normal
sample (2851).sor,10.055,0.6255,Bend
sample (2852).sor,10.055,0.3718,Normal
sample (2853).sor,10.055,0.6653,Bend
sample (2854).sor,10.055,0.4229,Bend
sample (2855).sor,10.055,0.6582,Bend
sample (2856).sor,10.055,0.4028,Bend
sample (2857).sor,10.055,0.5353,Bend
sample (2858).sor,10.055,0.296,Normal
sample (2859).sor,10.055,0.5339,Bend
sample (286).sor,10.055,0.2461,Normal
sample (2860).sor,10.055,0.311,Normal
sample (2861).sor,10.055,0.5534,Bend
sample (2862).sor,10.055,0.3061,Normal
sample (2863).sor,10.055,0.5305,Bend
sample (2864).sor,10.055,0.2843,Normal
sample (2865).sor,10.055,0.5361,Bend
sample (2866).sor,10.055,0.2987,Normal
sample (2867).sor,10.055,0.5955,Bend
sample (2868).sor,10.055,0.3433,Normal
sample (2869).sor,10.055,0.5687,Bend
sample (287).sor,10.055,0.4084,Bend
sample (2870).sor,10.055,0.3532,Normal
sample (2871).sor,10.055,0.5286,Bend
sample (2872).sor,10.055,0.2856,Normal
sample (2873).sor,10.055,0.6809,Bend
sample (2874).sor,10.055,0.4193,Bend
sample (2875).sor,10.055,0.5363,Bend
sample (2876).sor,10.055,0.3072,Normal
sample (2877).sor,10.055,0.6559,Bend
sample (2878).sor,10.055,0.3856,Normal
sample (2879).sor,10.055,0.5793,Bend
sample (288).sor,10.055,0.2618,Normal
sample (2880).sor,10.055,0.3318,Normal
sample (2881).sor,10.055,0.5405,Bend
sample (2882).sor,10.055,0.3155,Normal
sample (2883).sor,10.055,0.5521,Bend
sample (2884).sor,10.055,0.3076,Normal
sample (2885).sor,10.055,0.5631,Bend
sample (2886).sor,10.055,0.323,Normal
sample (2887).sor,10.055,0.5439,Bend
sample (2888).sor,10.055,0.2916,Normal
sample (2889).sor,10.055,0.6157,Bend
sample (289).sor,10.055,0.3982,Normal
sample (2890).sor,10.055,0.3707,Normal
sample (2891).sor,10.055,0.546,Bend
sample (2892).sor,10.055,0.305,Normal
sample (2893).sor,10.055,0.6883,Bend
sample (2894).sor,10.055,0.3879,Normal
sample (2895).sor,10.055,0.4889,Bend
sample (2896).sor,10.055,0.2657,Normal
sample (2897).sor,10.055,0.558,Bend
sample (2898).sor,10.055,0.3174,Normal
sample (2899).sor,10.055,0.5581,Bend
sample (29).sor,5.027,8.509,Bend
sample (290).sor,10.055,0.2348,Normal
sample (2900).sor,10.055,0.3257,Normal
sample (2901).sor,10.055,0.6782,Bend
sample (2902).sor,10.055,0.4077,Bend
sample (2903).sor,10.055,0.5602,Bend
sample (2904).sor,10.055,0.3146,Normal
sample (2905).sor,10.055,0.6229,Bend
sample (2906).sor,10.055,0.3811,Normal
sample (2907).sor,10.055,0.6077,Bend
sample (2908).sor,10.055,0.3581,Normal
sample (2909).sor,20.11,2.2424,Bend
sample (291).sor,10.055,0.3563,Normal
sample (2910).sor,20.11,2.0934,Bend
sample (2911).sor,20.11,2.2299,Bend
sample (2912).sor,20.11,2.0508,Bend
sample (2913).sor,20.11,2.1708,Bend
sample (2914).sor,20.11,2.0482,Bend
sample (2915).sor,20.11,2.1977,Bend
sample (2916).sor,20.11,2.0668,Bend
sample (2917).sor,20.11,2.261,Bend
sample (2918).sor,20.11,2.1343,Bend
sample (2919).sor,20.11,2.2107,Bend
sample (292).sor,10.055,0.2066,Normal
sample (2920).sor,20.11,2.1121,Bend
sample (2921).sor,20.11,2.1978,Bend
sample (2922).sor,20.11,2.0803,Bend
sample (2923).sor,20.11,2.2162,Bend
sample (2924).sor,20.11,2.0806,Bend
sample (2925).sor,20.11,2.1824,Bend
sample (2926).sor,20.11,2.0576,Bend
sample (2927).sor,20.11,2.2225,Bend
sample (2928).sor,20.11,2.0718,Bend
sample (2929).sor,20.11,2.1975,Bend
sample (293).sor,10.055,0.4971,Bend
sample (2930).sor,20.11,2.0583,Bend
sample (2931).sor,20.11,2.2066,Bend
sample (2932).sor,20.11,2.0433,Bend
sample (2933).sor,20.11,2.1815,Bend
sample (2934).sor,20.11,2.0858,Bend
sample (2935).sor,20.11,2.2188,Bend
sample (2936).sor,20.11,2.0844,Bend
sample (2937).sor,20.11,2.2312,Bend
sample (2938).sor,20.11,2.1615,Bend
sample (2939).sor,20.11,2.2657,Bend
sample (294).sor,10.055,0.315,Normal
sample (2940).sor,20.11,2.0564,Bend
sample (2941).sor,20.11,2.222,Bend
sample (2942).sor,20.11,2.0877,Bend
sample (2943).sor,20.11,2.1844,Bend
sample (2944).sor,20.11,2.0722,Bend
sample (2945).sor,20.11,2.2164,Bend
sample (2946).sor,20.11,2.0887,Bend
sample (2947).sor,20.11,2.2555,Bend
sample (2948).sor,20.11,2.1167,Bend
sample (2949).sor,20.11,2.176,Bend
sample (295).sor,10.055,0.653,Bend
sample (2950).sor,20.11,2.0908,Bend
sample (2951).sor,20.11,2.2186,Bend
sample (2952).sor,20.11,2.1037,Bend
sample (2953).sor,20.11,2.2417,Bend
sample (2954).sor,20.11,2.0465,Bend
sample (2955).sor,20.11,2.286,Bend
sample (2956).sor,20.11,2.1386,Bend
sample (2957).sor,20.11,2.2324,Bend
sample (2958).sor,20.11,2.1111,Bend
sample (2959).sor,20.11,2.1722,Bend
sample (296).sor,10.055,0.4318,Bend
sample (2960).sor,20.11,2.1546,Bend
sample (2961).sor,20.11,2.2634,Bend
sample (2962).sor,20.11,2.1304,Bend
sample (2963).sor,20.11,2.2076,Bend
sample (2964).sor,20.11,2.099,Bend
sample (2965).sor,20.11,2.2132,Bend
sample (2966).sor,20.11,2.0677,Bend
sample (2967).sor,20.11,2.2374,Bend
sample (2968).sor,20.11,2.0964,Bend
sample (2969).sor,20.11,2.1551,Bend
sample (297).sor,10.055,0.476,Bend
sample (2970).sor,20.11,1.9702,Bend
sample (2971).sor,20.11,2.221,Bend
sample (2972).sor,20.11,2.0716,Bend
sample (2973).sor,20.11,2.2163,Bend
sample (2974).sor,20.11,2.1175,Bend
sample (2975).sor,20.11,2.2778,Bend
sample (2976).sor,20.11,2.1429,Bend
sample (2977).sor,20.11,2.2551,Bend
sample (2978).sor,20.11,2.1082,Bend
sample (2979).sor,20.11,2.2361,Bend
sample (298).sor,10.055,0.3238,Normal
sample (2980).sor,20.11,2.0852,Bend
sample (2981).sor,20.11,2.2057,Bend
sample (2982).sor,20.11,2.0487,Bend
sample (2983).sor,20.11,2.2149,Bend
sample (2984).sor,20.11,2.1228,Bend
sample (2985).sor,20.11,2.2028,Bend
sample (2986).sor,20.11,2.0553,Bend
sample (2987).sor,20.11,2.2044,Bend
sample (2988).sor,20.11,2.0811,Bend
sample (2989).sor,20.11,2.1873,Bend
sample (299).sor,10.055,0.5018,Bend
sample (2990).sor,20.11,2.0753,Bend
sample (2991).sor,20.11,2.2235,Bend
sample (2992).sor,20.11,2.1101,Bend
sample (2993).sor,20.11,2.2004,Bend
sample (2994).sor,20.11,2.0816,Bend
sample (2995).sor,20.11,2.2011,Bend
sample (2996).sor,20.11,2.0934,Bend
sample (2997).sor,20.11,2.1272,Bend
sample (2998).sor,20.11,1.9895,Bend
sample (2999).sor,20.11,2.2408,Bend
sample (3).sor,5.027,8.5279,Bend
sample (30).sor,5.027,8.377,Bend
sample (300).sor,10.055,0.3169,Normal
sample (3000).sor,20.11,2.1221,Bend
sample (3001).sor,20.11,2.1637,Bend
sample (3002).sor,20.11,2.0701,Bend
sample (3003).sor,20.11,2.1746,Bend
sample (3004).sor,20.11,2.0498,Bend
sample (3005).sor,20.11,2.2303,Bend
sample (3006).sor,20.11,2.0658,Bend
sample (3007).sor,20.11,2.1889,Bend
sample (3008).sor,20.11,2.065,Bend
sample (3009).sor,20.11,2.2083,Bend
sample (301).sor,10.055,0.5883,Bend
sample (3010).sor,20.11,2.08,Bend
sample (3011).sor,20.11,2.2197,Bend
sample (3012).sor,20.11,2.0721,Bend
sample (3013).sor,20.11,2.2607,Bend
sample (3014).sor,20.11,2.0886,Bend
sample (3015).sor,20.11,2.2323,Bend
sample (3016).sor,20.11,2.032,Bend
sample (3017).sor,20.11,2.2073,Bend
sample (3018).sor,20.11,2.0935,Bend
sample (3019).sor,20.11,2.1871,Bend
sample (302).sor,10.055,0.3934,Normal
sample (3020).sor,20.11,2.0332,Bend
sample (3021).sor,20.11,2.2395,Bend
sample (3022).sor,20.11,2.094,Bend
sample (3023).sor,20.11,2.2087,Bend
sample (3024).sor,20.11,2.0514,Bend
sample (3025).sor,20.11,2.2159,Bend
sample (3026).sor,20.11,2.1338,Bend
sample (3027).sor,20.11,2.2014,Bend
sample (3028).sor,20.11,2.0718,Bend
sample (3029).sor,20.11,2.2275,Bend
sample (303).sor,10.055,0.5862,Bend
sample (3030).sor,20.11,2.0782,Bend
sample (3031).sor,20.11,2.2309,Bend
sample (3032).sor,20.11,2.1245,Bend
sample (3033).sor,20.11,2.2147,Bend
sample (3034).sor,20.11,2.0975,Bend
sample (3035).sor,20.11,2.2036,Bend
sample (3036).sor,20.11,2.1149,Bend
sample (3037).sor,20.11,2.2483,Bend
sample (3038).sor,20.11,2.0523,Bend
sample (3039).sor,20.11,2.2076,Bend
sample (304).sor,10.055,0.3955,Normal
sample (3040).sor,20.11,2.1079,Bend
sample (3041).sor,20.11,2.1939,Bend
sample (3042).sor,20.11,2.0887,Bend
sample (3043).sor,20.11,2.2264,Bend
sample (3044).sor,20.11,2.1495,Bend
sample (3045).sor,20.11,2.2398,Bend
sample (3046).sor,20.11,2.0751,Bend
sample (3047).sor,20.11,2.1977,Bend
sample (3048).sor,20.11,2.0793,Bend
sample (3049).sor,20.11,2.227,Bend
sample (305).sor,10.055,0.4557,Bend
sample (3050).sor,20.11,2.1445,Bend
sample (3051).sor,20.11,2.1792,Bend
sample (3052).sor,20.11,2.0621,Bend
sample (3053).sor,20.11,2.2582,Bend
sample (3054).sor,20.11,2.0861,Bend
sample (3055).sor,20.11,2.2542,Bend
sample (3056).sor,20.11,2.0859,Bend
sample (3057).sor,20.11,2.1676,Bend
sample (3058).sor,20.11,2.0323,Bend
sample (3059).sor,20.11,2.1861,Bend
sample (306).sor,10.055,0.243,Normal
sample (3060).sor,20.11,2.0663,Bend
sample (3061).sor,20.11,2.2086,Bend
sample (3062).sor,20.11,2.1757,Bend
sample (3063).sor,20.11,2.1838,Bend
sample (3064).sor,20.11,2.0476,Bend
sample (3065).sor,20.11,2.1944,Bend
sample (3066).sor,20.11,2.0321,Bend
sample (3067).sor,20.11,2.2014,Bend
sample (3068).sor,20.11,2.0938,Bend
sample (3069).sor,20.11,2.2977,Bend
sample (307).sor,10.055,0.5542,Bend
sample (3070).sor,20.11,2.1485,Bend
sample (3071).sor,20.11,2.2099,Bend
sample (3072).sor,20.11,2.0901,Bend
sample (3073).sor,20.11,2.2111,Bend
sample (3074).sor,20.11,2.0223,Bend
sample (3075).sor,20.11,2.2109,Bend
sample (3076).sor,20.11,2.0786,Bend
sample (308).sor,10.055,0.3783,Normal
sample (309).sor,10.055,0.6251,Bend
sample (31).sor,5.027,8.6701,Bend
sample (310).sor,10.055,0.4341,Bend
sample (3104).sor,5.027,8.5739,Bend
sample (3105).sor,5.027,8.4967,Bend
sample (3106).sor,5.027,8.7233,Bend
sample (3107).sor,5.027,8.4881,Bend
sample (3108).sor,5.027,8.8747,Bend
sample (3109).sor,5.027,8.4674,Bend
sample (311).sor,10.055,0.5109,Bend
sample (3110).sor,5.027,8.5772,Bend
sample (3111).sor,5.027,8.4146,Bend
sample (3112).sor,5.027,8.6841,Bend
sample (3113).sor,5.027,8.3923,Bend
sample (3114).sor,5.027,8.7314,Bend
sample (3115).sor,5.027,8.4988,Bend
sample (3116).sor,5.027,8.6094,Bend
sample (3117).sor,5.027,8.4814,Bend
sample (3118).sor,5.027,8.6626,Bend
sample (3119).sor,5.027,8.371,Bend
sample (312).sor,10.055,0.3421,Normal
sample (3120).sor,5.027,8.5166,Bend
sample (3121).sor,5.027,8.4267,Bend
sample (3122).sor,5.027,8.7265,Bend
sample (3123).sor,5.027,8.4284,Bend
sample (3124).sor,5.027,8.7159,Bend
sample (3125).sor,5.027,8.4192,Bend
sample (3126).sor,5.027,8.6918,Bend
sample (3127).sor,5.027,8.4321,Bend
sample (3128).sor,5.027,8.6418,Bend
sample (3129).sor,5.027,8.3823,Bend
sample (313).sor,10.055,0.5811,Bend
sample (3130).sor,5.027,8.6338,Bend
sample (3131).sor,5.027,8.354,Bend
sample (3132).sor,5.027,8.584,Bend
sample (3133).sor,5.027,8.3593,Bend
sample (3134).sor,5.027,8.6261,Bend
sample (3135).sor,5.027,8.4643,Bend
sample (3136).sor,5.027,8.6458,Bend
sample (3137).sor,5.027,8.3185,Bend
sample (3138).sor,5.027,8.6646,Bend
sample (3139).sor,5.027,8.493,Bend
sample (314).sor,10.055,0.4074,Bend
sample (3140).sor,5.027,8.6482,Bend
sample (3141).sor,5.027,8.3504,Bend
sample (3142).sor,5.027,8.6131,Bend
sample (3143).sor,5.027,8.3505,Bend
sample (3144).sor,5.027,8.6408,Bend
sample (3145).sor,5.027,8.3767,Bend
sample (3146).sor,5.027,8.5188,Bend
sample (3147).sor,5.027,8.3368,Bend
sample (3148).sor,5.027,8.6097,Bend
sample (3149).sor,5.027,8.4401,Bend
sample (315).sor,10.055,0.5198,Bend
sample (3150).sor,5.027,8.5836,Bend
sample (3151).sor,5.027,8.3582,Bend
sample (3152).sor,5.027,8.5878,Bend
sample (3153).sor,5.027,8.3224,Bend
sample (3154).sor,5.027,8.6406,Bend
sample (3155).sor,5.027,8.5381,Bend
sample (3156).sor,5.027,8.6917,Bend
sample (3157).sor,5.027,8.4357,Bend
sample (3158).sor,5.027,8.7078,Bend
sample (3159).sor,5.027,8.3524,Bend
sample (316).sor,10.055,0.332,Normal
sample (3160).sor,5.027,8.5574,Bend
sample (3161).sor,5.027,8.4139,Bend
sample (3162).sor,5.027,8.6265,Bend
sample (3163).sor,5.027,8.5289,Bend
sample (3164).sor,5.027,8.5485,Bend
sample (3165).sor,5.027,8.3319,Bend
sample (3166).sor,5.027,8.6372,Bend
sample (3167).sor,5.027,8.4509,Bend
sample (3168).sor,5.027,8.6145,Bend
sample (3169).sor,5.027,8.3672,Bend
sample (317).sor,10.055,0.5307,Bend
sample (3170).sor,5.027,8.519,Bend
sample (3171).sor,5.027,8.4152,Bend
sample (3172).sor,5.027,8.7052,Bend
sample (3173).sor,5.027,8.4703,Bend
sample (3174).sor,5.027,8.6169,Bend
sample (3175).sor,5.027,8.4274,Bend
sample (3176).sor,5.027,8.5991,Bend
sample (3177).sor,5.027,8.3854,Bend
sample (3178).sor,5.027,8.5701,Bend
sample (3179).sor,5.027,8.3833,Bend
sample (318).sor,10.055,0.3508,Normal
sample (3180).sor,5.027,8.5911,Bend
sample (3181).sor,5.027,8.2897,Bend
sample (3182).sor,5.027,8.5607,Bend
sample (3183).sor,5.027,8.3625,Bend
sample (3184).sor,5.027,8.4623,Bend
sample (3185).sor,5.027,8.3552,Bend
sample (3186).sor,5.027,8.6118,Bend
sample (3187).sor,5.027,8.3316,Bend
sample (3188).sor,5.027,8.5758,Bend
sample (3189).sor,5.027,8.3564,Bend
sample (319).sor,10.055,0.497,Bend
sample (3190).sor,5.027,8.623,Bend
sample (3191).sor,5.027,8.4181,Bend
sample (3192).sor,5.027,8.5367,Bend
sample (3193).sor,5.027,8.3986,Bend
sample (3194).sor,5.027,8.6655,Bend
sample (3195).sor,5.027,8.4453,Bend
sample (3196).sor,5.027,8.5811,Bend
sample (3197).sor,5.027,8.3384,Bend
sample (3198).sor,5.027,8.6615,Bend
sample (3199).sor,5.027,8.3107,Bend
sample (32).sor,5.027,8.4866,Bend
sample (320).sor,10.055,0.3317,Normal
sample (3200).sor,5.027,8.5747,Bend
sample (3201).sor,5.027,8.3457,Bend
sample (3202).sor,5.027,8.5171,Bend
sample (3203).sor,5.027,8.3836,Bend
sample (3204).sor,5.027,8.5575,Bend
sample (3205).sor,5.027,8.3848,Bend
sample (3206).sor,5.027,8.5482,Bend
sample (3207).sor,5.027,8.4609,Bend
sample (3208).sor,5.027,8.5397,Bend
sample (3209).sor,5.027,8.276,Bend
sample (321).sor,10.055,0.5397,Bend
sample (3210).sor,5.027,8.6067,Bend
sample (3211).sor,5.027,8.4274,Bend
sample (3212).sor,5.027,8.6017,Bend
sample (3213).sor,5.027,8.2393,Bend
sample (3214).sor,5.027,8.5371,Bend
sample (3215).sor,5.027,8.3468,Bend
sample (3216).sor,5.027,8.721,Bend
sample (3217).sor,5.027,8.4554,Bend
sample (3218).sor,5.027,8.5962,Bend
sample (3219).sor,5.027,8.309,Bend
sample (322).sor,10.055,0.3788,Normal
sample (3220).sor,5.027,8.6751,Bend
sample (3221).sor,5.027,8.3877,Bend
sample (3222).sor,5.027,8.61,Bend
sample (3223).sor,5.027,8.4527,Bend
sample (3224).sor,5.027,8.7089,Bend
sample (3225).sor,5.027,8.3131,Bend
sample (3226).sor,5.027,8.7112,Bend
sample (3227).sor,5.027,8.3494,Bend
sample (3228).sor,5.027,8.7074,Bend
sample (3229).sor,5.027,8.4726,Bend
sample (323).sor,10.055,0.5351,Bend
sample (3230).sor,5.027,8.623,Bend
sample (3231).sor,5.027,8.3043,Bend
sample (3232).sor,5.027,8.6974,Bend
sample (3233).sor,5.027,8.3627,Bend
sample (3234).sor,5.027,8.6437,Bend
sample (3235).sor,5.027,8.2877,Bend
sample (3236).sor,5.027,8.5018,Bend
sample (3237).sor,5.027,8.2752,Bend
sample (3238).sor,5.027,8.6054,Bend
sample (3239).sor,5.027,8.3923,Bend
sample (324).sor,10.055,0.3676,Normal
sample (3240).sor,5.027,8.6281,Bend
sample (3241).sor,5.027,8.3763,Bend
sample (3242).sor,5.027,8.6237,Bend
sample (3243).sor,5.027,8.392,Bend
sample (325).sor,10.055,0.478,Bend
sample (326).sor,10.055,0.3279,Normal
sample (327).sor,10.055,0.5381,Bend
sample (328).sor,10.055,0.3653,Normal
sample (329).sor,10.055,0.4937,Bend
sample (33).sor,5.027,8.6426,Bend
sample (330).sor,10.055,0.3338,Normal
sample (331).sor,10.055,0.4513,Bend
sample (332).sor,10.055,0.3068,Normal
sample (333).sor,10.055,0.5458,Bend
sample (334).sor,10.055,0.3642,Normal
sample (335).sor,10.055,0.4324,Bend
sample (336).sor,10.055,0.2811,Normal
sample (337).sor,10.055,0.4906,Bend
sample (338).sor,10.055,0.3251,Normal
sample (339).sor,10.055,0.5196,Bend
sample (34).sor,5.027,8.3237,Bend
sample (340).sor,10.055,0.3507,Normal
sample (341).sor,10.055,0.4664,Bend
sample (342).sor,10.055,0.3032,Normal
sample (343).sor,10.055,0.4935,Bend
sample (344).sor,10.055,0.3315,Normal
sample (345).sor,10.055,0.5253,Bend
sample (346).sor,10.055,0.3613,Normal
sample (347).sor,10.055,0.4801,Bend
sample (348).sor,10.055,0.3092,Normal
sample (349).sor,10.055,0.4628,Bend
sample (35).sor,5.027,8.7211,Bend
sample (350).sor,10.055,0.2975,Normal
sample (351).sor,10.055,0.4402,Bend
sample (352).sor,10.055,0.282,Normal
sample (353).sor,10.055,0.3987,Normal
sample (354).sor,10.055,0.2467,Normal
sample (355).sor,10.055,0.4406,Bend
sample (356).sor,10.055,0.2836,Normal
sample (357).sor,10.055,0.4967,Bend
sample (358).sor,10.055,0.3491,Normal
sample (359).sor,10.055,0.4925,Bend
sample (36).sor,5.027,8.3442,Bend
sample (360).sor,10.055,0.3542,Normal
sample (361).sor,10.055,0.4588,Bend
sample (362).sor,10.055,0.2871,Normal
sample (363).sor,10.055,0.5643,Bend
sample (364).sor,10.055,0.3669,Normal
sample (365).sor,10.055,0.4744,Bend
sample (366).sor,10.055,0.2726,Normal
sample (367).sor,10.055,0.5518,Bend
sample (368).sor,10.055,0.3823,Normal
sample (369).sor,10.055,0.4813,Bend
sample (37).sor,5.027,8.542,Bend
sample (370).sor,10.055,0.3156,Normal
sample (371).sor,10.055,0.5055,Bend
sample (372).sor,10.055,0.3327,Normal
sample (373).sor,10.055,0.466,Bend
sample (374).sor,10.055,0.3128,Normal
sample (375).sor,10.055,0.6494,Bend
sample (376).sor,10.055,0.4319,Bend
sample (377).sor,10.055,0.5011,Bend
sample (378).sor,10.055,0.3219,Normal
sample (379).sor,10.055,0.4353,Bend
sample (38).sor,5.027,8.4067,Bend
sample (380).sor,10.055,0.2786,Normal
sample (381).sor,10.055,0.5625,Bend
sample (382).sor,10.055,0.3804,Normal
sample (383).sor,10.055,0.4886,Bend
sample (384).sor,10.055,0.3238,Normal
sample (385).sor,10.055,0.5412,Bend
sample (386).sor,10.055,0.3276,Normal
sample (387).sor,10.055,0.4995,Bend
sample (388).sor,10.055,0.3404,Normal
sample (389).sor,10.055,0.5925,Bend
sample (39).sor,5.027,8.6242,Bend
sample (390).sor,10.055,0.4215,Bend
sample (391).sor,10.055,0.5813,Bend
sample (392).sor,10.055,0.3973,Normal
sample (393).sor,10.055,0.4928,Bend
sample (394).sor,10.055,0.3223,Normal
sample (395).sor,10.055,0.5062,Bend
sample (396).sor,10.055,0.3323,Normal
sample (397).sor,10.055,0.4739,Bend
sample (398).sor,10.055,0.3033,Normal
sample (399).sor,10.055,0.4469,Bend
sample (4).sor,5.027,8.382,Bend
sample (40).sor,5.027,8.3821,Bend
sample (400).sor,10.055,0.2847,Normal
sample (401).sor,10.055,0.5169,Bend
sample (402).sor,10.055,0.3583,Normal
sample (403).sor,10.055,0.601,Bend
sample (404).sor,10.055,0.424,Bend
sample (405).sor,10.055,0.5549,Bend
sample (406).sor,10.055,0.366,Normal
sample (407).sor,10.055,0.5129,Bend
sample (408).sor,10.055,0.3411,Normal
sample (409).sor,10.055,0.4201,Bend
sample (41).sor,5.027,8.576,Bend
sample (410).sor,10.055,0.29,Normal
sample (411).sor,10.055,0.4697,Bend
sample (412).sor,10.055,0.2992,Normal
